id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
3,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1241.0001000104999,1241.1001000104998,1231.0001000099999,1241.0001000104999
3,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,7,8,7,CloudModule,1.0,1251.1001000109998,1252.1001000109998,1241.1001000104998,1251.1001000109998
3,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,7,17,7,4,FogModuleV,10.0,1253.1001000119998,1263.1001000119998,1252.1001000109998,1253.1001000119998
3,COMP_M,VehicleProcessing,S,EdgeToSensor,17,19,4,9,SensorModuleV,10.0,1295.1001100149997,1305.1001100149997,1263.1001000119998,1295.1001100149997
5,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1320.0001,1420.0001,1190.0,1200.0001
4,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1321.0001000099999,1331.0001000099999,1320.0001,1321.0001000099999
4,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1341.0001000104999,1341.1001000104998,1331.0001000099999,1341.0001000104999
4,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1351.1001000109998,1352.1001000109998,1341.1001000104998,1351.1001000109998
4,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,14,5,1,FogModuleV,10.0,1353.1001000119998,1363.1001000119998,1352.1001000109998,1353.1001000119998
4,COMP_M,VehicleProcessing,S,EdgeToSensor,14,19,1,9,SensorModuleV,10.0,1374.1001100129997,1384.1001100129997,1363.1001000119998,1374.1001100129997
6,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1420.0001,1520.0001,1260.0,1270.0001
5,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1421.0001000099999,1431.0001000099999,1420.0001,1421.0001000099999
5,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1441.0001000104999,1441.1001000104998,1431.0001000099999,1441.0001000104999
5,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1451.1001000109998,1452.1001000109998,1441.1001000104998,1451.1001000109998
5,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1453.1001000119998,1463.1001000119998,1452.1001000109998,1453.1001000119998
5,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1473.1001100119997,1483.1001100119997,1463.1001000119998,1473.1001100119997
7,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1520.0001,1620.0001,1330.0,1340.0001
6,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1521.0001000099999,1531.0001000099999,1520.0001,1521.0001000099999
6,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1541.0001000104999,1541.1001000104998,1531.0001000099999,1541.0001000104999
6,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1551.1001000109998,1552.1001000109998,1541.1001000104998,1551.1001000109998
6,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1553.1001000119998,1563.1001000119998,1552.1001000109998,1553.1001000119998
6,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1573.1001100119997,1583.1001100119997,1563.1001000119998,1573.1001100119997
8,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1620.0001,1720.0001,1400.0,1410.0001
7,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1621.0001000099999,1631.0001000099999,1620.0001,1621.0001000099999
7,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1641.0001000104999,1641.1001000104998,1631.0001000099999,1641.0001000104999
7,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1651.1001000109998,1652.1001000109998,1641.1001000104998,1651.1001000109998
7,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1653.1001000119998,1663.1001000119998,1652.1001000109998,1653.1001000119998
7,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1673.1001100119997,1683.1001100119997,1663.1001000119998,1673.1001100119997
9,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1720.0001,1820.0001,1470.0,1480.0001
8,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1721.0001000099999,1731.0001000099999,1720.0001,1721.0001000099999
8,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1741.0001000104999,1741.1001000104998,1731.0001000099999,1741.0001000104999
8,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1751.1001000109998,1752.1001000109998,1741.1001000104998,1751.1001000109998
8,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1753.1001000119998,1763.1001000119998,1752.1001000109998,1753.1001000119998
8,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1773.1001100119997,1783.1001100119997,1763.1001000119998,1773.1001100119997
10,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1820.0001,1920.0001,1540.0,1550.0001
9,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1821.0001000099999,1831.0001000099999,1820.0001,1821.0001000099999
9,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1841.0001000104999,1841.1001000104998,1831.0001000099999,1841.0001000104999
9,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1851.1001000109998,1852.1001000109998,1841.1001000104998,1851.1001000109998
9,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1853.1001000119998,1863.1001000119998,1852.1001000109998,1853.1001000119998
9,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1873.1001100119997,1883.1001100119997,1863.1001000119998,1873.1001100119997
11,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,1920.0001,2020.0001,1610.0,1620.0001
10,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,1921.0001000099999,1931.0001000099999,1920.0001,1921.0001000099999
10,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,1941.0001000104999,1941.1001000104998,1931.0001000099999,1941.0001000104999
10,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,1951.1001000109998,1952.1001000109998,1941.1001000104998,1951.1001000109998
10,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,1953.1001000119998,1963.1001000119998,1952.1001000109998,1953.1001000119998
10,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,1973.1001100119997,1983.1001100119997,1963.1001000119998,1973.1001100119997
12,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2020.0001,2120.0001,1680.0,1690.0001
11,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2021.0001000099999,2031.0001000099999,2020.0001,2021.0001000099999
11,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2041.0001000104999,2041.1001000104998,2031.0001000099999,2041.0001000104999
11,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2051.100100011,2052.100100011,2041.1001000104998,2051.100100011
11,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2053.100100012,2063.100100012,2052.100100011,2053.100100012
11,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2073.100110012,2083.100110012,2063.100100012,2073.100110012
18,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2110.0001,2210.0001,2100.0,2110.0001
13,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2120.0001,2220.0001,1750.0,1760.0001
12,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2121.00010001,2131.00010001,2120.0001,2121.00010001
12,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2141.0001000105003,2141.1001000105002,2131.00010001,2141.0001000105003
12,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2151.1001000110004,2152.1001000110004,2141.1001000105002,2151.1001000110004
12,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2153.1001000120004,2163.1001000120004,2152.1001000110004,2153.1001000120004
12,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2174.1001100130006,2184.1001100130006,2163.1001000120004,2174.1001100130006
19,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2210.0001,2310.0001,2170.0,2180.0001
18,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2211.00010001,2221.00010001,2210.0001,2211.00010001
14,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2220.0001,2320.0001,1820.0,1830.0001
13,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2221.00010001,2231.00010001,2220.0001,2221.00010001
18,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2231.0001000105003,2231.1001000105002,2221.00010001,2231.0001000105003
13,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2241.0001000110005,2241.1001000110004,2231.00010001,2241.0001000110005
18,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2241.1001000110004,2242.1001000110004,2231.1001000105002,2241.1001000110004
18,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2243.1001000120004,2253.1001000120004,2242.1001000110004,2243.1001000120004
13,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2251.1001000115007,2252.1001000115007,2241.1001000110004,2251.1001000115007
13,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2253.1001000125007,2263.1001000125007,2252.1001000115007,2253.1001000125007
18,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2264.1001100130006,2274.1001100130006,2253.1001000120004,2264.1001100130006
13,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2274.100120013001,2284.100120013001,2263.1001000125007,2274.100120013001
20,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2310.0001,2410.0001,2240.0,2250.0001
19,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2311.00010001,2321.00010001,2310.0001,2311.00010001
15,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2320.0001,2420.0001,1890.0,1900.0001
14,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2321.00010001,2331.00010001,2320.0001,2321.00010001
19,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2331.0001000105003,2331.1001000105002,2321.00010001,2331.0001000105003
14,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2341.0001000110005,2341.1001000110004,2331.00010001,2341.0001000110005
19,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2341.1001000110004,2342.1001000110004,2331.1001000105002,2341.1001000110004
19,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2343.1001000120004,2353.1001000120004,2342.1001000110004,2343.1001000120004
14,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2351.1001000115007,2352.1001000115007,2341.1001000110004,2351.1001000115007
14,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2353.1001000125007,2363.1001000125007,2352.1001000115007,2353.1001000125007
19,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2364.1001100130006,2374.1001100130006,2353.1001000120004,2364.1001100130006
14,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2374.100120013001,2384.100120013001,2363.1001000125007,2374.100120013001
21,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2410.0001,2510.0001,2310.0,2320.0001
20,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2411.00010001,2421.00010001,2410.0001,2411.00010001
16,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2420.0001,2520.0001,1960.0,1970.0001
15,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2421.00010001,2431.00010001,2420.0001,2421.00010001
20,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2431.0001000105003,2431.1001000105002,2421.00010001,2431.0001000105003
15,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2441.0001000110005,2441.1001000110004,2431.00010001,2441.0001000110005
20,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2441.1001000110004,2442.1001000110004,2431.1001000105002,2441.1001000110004
20,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2443.1001000120004,2453.1001000120004,2442.1001000110004,2443.1001000120004
15,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2451.1001000115007,2452.1001000115007,2441.1001000110004,2451.1001000115007
15,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2453.1001000125007,2463.1001000125007,2452.1001000115007,2453.1001000125007
20,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2464.1001100130006,2474.1001100130006,2453.1001000120004,2464.1001100130006
15,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2474.100120013001,2484.100120013001,2463.1001000125007,2474.100120013001
22,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2510.0001,2610.0001,2380.0,2390.0001
21,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2511.00010001,2521.00010001,2510.0001,2511.00010001
17,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,8,9,0,None,100.0,2520.0001,2620.0001,2030.0,2040.0001
16,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2521.00010001,2531.00010001,2520.0001,2521.00010001
21,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2531.0001000105003,2531.1001000105002,2521.00010001,2531.0001000105003
16,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2541.0001000110005,2541.1001000110004,2531.00010001,2541.0001000110005
21,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2541.1001000110004,2542.1001000110004,2531.1001000105002,2541.1001000110004
21,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2543.1001000120004,2553.1001000120004,2542.1001000110004,2543.1001000120004
16,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2551.1001000115007,2552.1001000115007,2541.1001000110004,2551.1001000115007
16,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2553.1001000125007,2563.1001000125007,2552.1001000115007,2553.1001000125007
21,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2564.1001100130006,2574.1001100130006,2553.1001000120004,2564.1001100130006
16,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2574.100120013001,2584.100120013001,2563.1001000125007,2574.100120013001
23,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2610.0001,2710.0001,2450.0,2460.0001
22,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2611.00010001,2621.00010001,2610.0001,2611.00010001
17,COMP_M,VehicleProcessing,FogModule,EdgeToFog,8,2,0,5,SensorModule,10.0,2621.00010001,2631.00010001,2620.0001,2621.00010001
22,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2631.0001000105003,2631.1001000105002,2621.00010001,2631.0001000105003
17,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2641.0001000110005,2641.1001000110004,2631.00010001,2641.0001000110005
22,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2641.1001000110004,2642.1001000110004,2631.1001000105002,2641.1001000110004
22,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2643.1001000120004,2653.1001000120004,2642.1001000110004,2643.1001000120004
17,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2651.1001000115007,2652.1001000115007,2641.1001000110004,2651.1001000115007
17,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2653.1001000125007,2663.1001000125007,2652.1001000115007,2653.1001000125007
22,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2664.1001100130006,2674.1001100130006,2653.1001000120004,2664.1001100130006
17,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2674.100120013001,2684.100120013001,2663.1001000125007,2674.100120013001
24,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2710.0001,2810.0001,2520.0,2530.0001
23,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2711.00010001,2721.00010001,2710.0001,2711.00010001
23,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2731.0001000105003,2731.1001000105002,2721.00010001,2731.0001000105003
23,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2741.1001000110004,2742.1001000110004,2731.1001000105002,2741.1001000110004
23,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2743.1001000120004,2753.1001000120004,2742.1001000110004,2743.1001000120004
23,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2764.1001100130006,2774.1001100130006,2753.1001000120004,2764.1001100130006
25,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2810.0001,2910.0001,2590.0,2600.0001
24,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2811.00010001,2821.00010001,2810.0001,2811.00010001
24,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2831.0001000105003,2831.1001000105002,2821.00010001,2831.0001000105003
24,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2841.1001000110004,2842.1001000110004,2831.1001000105002,2841.1001000110004
24,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2843.1001000120004,2853.1001000120004,2842.1001000110004,2843.1001000120004
24,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2864.1001100130006,2874.1001100130006,2853.1001000120004,2864.1001100130006
26,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,2910.0001,3010.0001,2660.0,2670.0001
25,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,2911.00010001,2921.00010001,2910.0001,2911.00010001
25,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,2931.0001000105003,2931.1001000105002,2921.00010001,2931.0001000105003
25,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,2941.1001000110004,2942.1001000110004,2931.1001000105002,2941.1001000110004
25,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,2943.1001000120004,2953.1001000120004,2942.1001000110004,2943.1001000120004
25,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,2964.1001100130006,2974.1001100130006,2953.1001000120004,2964.1001100130006
27,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,3010.0001,3110.0001,2730.0,2740.0001
26,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,3011.00010001,3021.00010001,3010.0001,3011.00010001
26,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,3031.0001000105003,3031.1001000105002,3021.00010001,3031.0001000105003
26,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,3041.1001000110004,3042.1001000110004,3031.1001000105002,3041.1001000110004
26,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,3043.1001000120004,3053.1001000120004,3042.1001000110004,3043.1001000120004
26,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,3064.1001100130006,3074.1001100130006,3053.1001000120004,3064.1001100130006
28,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,3110.0001,3210.0001,2800.0,2810.0001
27,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,3111.00010001,3121.00010001,3110.0001,3111.00010001
27,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,3131.0001000105003,3131.1001000105002,3121.00010001,3131.0001000105003
27,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,3141.1001000110004,3142.1001000110004,3131.1001000105002,3141.1001000110004
27,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,3143.1001000120004,3153.1001000120004,3142.1001000110004,3143.1001000120004
27,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,3164.1001100130006,3174.1001100130006,3153.1001000120004,3164.1001100130006
29,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,3210.0001,3310.0001,2870.0,2880.0001
28,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,3211.00010001,3221.00010001,3210.0001,3211.00010001
28,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,3231.0001000105003,3231.1001000105002,3221.00010001,3231.0001000105003
28,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,3241.1001000110004,3242.1001000110004,3231.1001000105002,3241.1001000110004
28,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,5,13,5,0,FogModuleV,10.0,3243.1001000120004,3253.1001000120004,3242.1001000110004,3243.1001000120004
28,COMP_M,VehicleProcessing,S,EdgeToSensor,13,19,0,9,SensorModuleV,10.0,3264.1001100130006,3274.1001100130006,3253.1001000120004,3264.1001100130006
30,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,21,9,9,1,None,100.0,3310.0001,3410.0001,2940.0,2950.0001
29,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,2,1,5,SensorModule,10.0,3311.00010001,3321.00010001,3310.0001,3311.00010001
29,COMP_M,VehicleProcessing,CloudModule,FogToCloud,2,18,5,8,FogModule,0.1,3331.0001000105003,3331.1001000105002,3321.00010001,3331.0001000105003
29,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,18,5,8,5,CloudModule,1.0,3341.1001000110004,3342.1001000110004,3331.1001000105002,3341.1001000110004
