id,type,src,dst,app,latency,message,ctime,size,buffer
114,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6560,1000,0
89,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,6606.000100012001,1000,0
88,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,6607.000100022001,1000,0
115,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6610,1000,1
90,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,6620.0001,1000,0
90,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,6631.00010001,200,0
90,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,6646.0001000110005,200,0
116,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6660,1000,0
90,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,6706.000100012001,1000,0
89,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,6707.000100022001,1000,0
117,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6710,1000,1
91,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,6720.0001,1000,0
91,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,6731.00010001,200,0
91,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,6746.0001000110005,200,0
118,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6760,1000,0
91,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,6806.000100012001,1000,0
90,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,6807.000100022001,1000,0
119,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6810,1000,1
92,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,6820.0001,1000,0
92,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,6831.00010001,200,0
92,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,6846.0001000110005,200,0
120,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6860,1000,0
92,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,6906.000100012001,1000,0
91,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,6907.000100022001,1000,0
121,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6910,1000,1
93,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,6920.0001,1000,0
93,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,6931.00010001,200,0
93,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,6946.0001000110005,200,0
122,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,6960,1000,0
93,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7006.000100012001,1000,0
92,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7007.000100022001,1000,0
123,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7010,1000,1
94,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7020.0001,1000,0
94,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7031.00010001,200,0
94,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7046.0001000110005,200,0
124,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7060,1000,0
94,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7106.000100012001,1000,0
93,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7107.000100022001,1000,0
125,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7110,1000,1
95,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7120.0001,1000,0
95,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7131.00010001,200,0
95,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7146.0001000110005,200,0
126,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7160,1000,0
95,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7206.000100012001,1000,0
94,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7207.000100022001,1000,0
127,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7210,1000,1
96,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7220.0001,1000,0
96,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7231.00010001,200,0
96,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7246.0001000110005,200,0
128,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7260,1000,0
96,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7306.000100012001,1000,0
95,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7307.000100022001,1000,0
129,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7310,1000,1
97,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7320.0001,1000,0
97,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7331.00010001,200,0
97,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7346.0001000110005,200,0
130,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7360,1000,0
97,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7406.000100012001,1000,0
96,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7407.000100022001,1000,0
131,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7410,1000,1
98,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7420.0001,1000,0
98,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7431.00010001,200,0
98,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7446.0001000110005,200,0
132,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7460,1000,0
98,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7506.000100012001,1000,0
97,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7507.000100022001,1000,0
133,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7510,1000,1
99,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7520.0001,1000,0
99,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7531.00010001,200,0
99,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7546.0001000110005,200,0
134,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7560,1000,0
99,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7606.000100012001,1000,0
98,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7607.000100022001,1000,0
135,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7610,1000,1
100,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7620.0001,1000,0
100,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7631.00010001,200,0
100,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7646.0001000110005,200,0
136,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7660,1000,0
100,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7706.000100012001,1000,0
99,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7707.000100022001,1000,0
137,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7710,1000,1
101,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7720.0001,1000,0
101,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7731.00010001,200,0
101,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7746.0001000110005,200,0
138,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7760,1000,0
101,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7806.000100012001,1000,0
100,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7807.000100022001,1000,0
139,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7810,1000,1
102,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7820.0001,1000,0
102,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7831.00010001,200,0
102,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7846.0001000110005,200,0
140,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7860,1000,0
102,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,7906.000100012001,1000,0
101,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,7907.000100022001,1000,0
141,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7910,1000,1
103,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,7920.0001,1000,0
103,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,7931.00010001,200,0
103,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,7946.0001000110005,200,0
142,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,7960,1000,0
103,LINK,5,0,VehicleProcessing,1.00000001,FogToEdge,8006.000100012001,1000,0
102,LINK,0,9,VehicleProcessing,10.0001,EdgeToSensor,8007.000100022001,1000,0
143,LINK,9,0,VehicleProcessing,10.0001,SensorToEdge,8010,1000,1
104,LINK,0,5,VehicleProcessing,1.00000001,EdgeToFog,8020.0001,1000,0
104,LINK,5,8,VehicleProcessing,10.000000001,FogToCloud,8031.00010001,200,0
104,LINK,8,5,VehicleProcessing,10.000000001,CloudToFog,8046.0001000110005,200,0
