id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
1,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,920.0001,1020.0001,910.0,920.0001
2,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1020.0001,1120.0001,1000.0,1010.0001
1,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1021.00010001,1031.00010001,1020.0001,1021.00010001
1,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1041.0001000105,1041.1001000105,1031.00010001,1041.0001000105
1,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1051.100100011,1052.100100011,1041.1001000105,1051.100100011
1,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,14,5,0,FogModuleV,10.0,1053.100100012,1063.100100012,1052.100100011,1053.100100012
1,COMP_M,VehicleProcessing,S,EdgeToSensor,14,20,0,9,SensorModuleV,10.0,1073.100110012,1083.100110012,1063.100100012,1073.100110012
3,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1120.0001,1220.0001,1090.0,1100.0001
2,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1121.0001000099999,1131.0001000099999,1120.0001,1121.0001000099999
2,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1141.0001000104999,1141.1001000104998,1131.0001000099999,1141.0001000104999
2,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,7,8,6,CloudModule,1.0,1151.1001000109998,1152.1001000109998,1141.1001000104998,1151.1001000109998
2,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,7,16,6,2,FogModuleV,10.0,1153.1001000119998,1163.1001000119998,1152.1001000109998,1153.1001000119998
2,COMP_M,VehicleProcessing,S,EdgeToSensor,16,20,2,9,SensorModuleV,10.0,1195.1001100149997,1205.1001100149997,1163.1001000119998,1195.1001100149997
4,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1220.0001,1320.0001,1180.0,1190.0001
3,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1221.0001000099999,1231.0001000099999,1220.0001,1221.0001000099999
3,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1241.0001000104999,1241.1001000104998,1231.0001000099999,1241.0001000104999
3,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,8,8,7,CloudModule,1.0,1251.1001000109998,1252.1001000109998,1241.1001000104998,1251.1001000109998
3,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,8,18,7,4,FogModuleV,10.0,1253.1001000119998,1263.1001000119998,1252.1001000109998,1253.1001000119998
3,COMP_M,VehicleProcessing,S,EdgeToSensor,18,20,4,9,SensorModuleV,10.0,1295.1001100149997,1305.1001100149997,1263.1001000119998,1295.1001100149997
5,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1320.0001,1420.0001,1270.0,1280.0001
4,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1321.0001000099999,1331.0001000099999,1320.0001,1321.0001000099999
4,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1341.0001000104999,1341.1001000104998,1331.0001000099999,1341.0001000104999
4,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1351.1001000109998,1352.1001000109998,1341.1001000104998,1351.1001000109998
4,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,15,5,1,FogModuleV,10.0,1353.1001000119998,1363.1001000119998,1352.1001000109998,1353.1001000119998
4,COMP_M,VehicleProcessing,S,EdgeToSensor,15,20,1,9,SensorModuleV,10.0,1375.1001100139997,1385.1001100139997,1363.1001000119998,1375.1001100139997
6,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1420.0001,1520.0001,1360.0,1370.0001
5,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1421.0001000099999,1431.0001000099999,1420.0001,1421.0001000099999
5,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1441.0001000104999,1441.1001000104998,1431.0001000099999,1441.0001000104999
5,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1451.1001000109998,1452.1001000109998,1441.1001000104998,1451.1001000109998
5,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,23,5,STARLINK-31101,FogModuleV,10.0,1453.1001000119998,1463.1001000119998,1452.1001000109998,1453.1001000119998
5,COMP_M,VehicleProcessing,S,EdgeToSensor,23,20,STARLINK-31101,9,SensorModuleV,10.0,1494.1001100139997,1504.1001100139997,1463.1001000119998,1494.1001100139997
7,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1520.0001,1620.0001,1450.0,1460.0001
6,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1521.0001000099999,1531.0001000099999,1520.0001,1521.0001000099999
6,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1541.0001000104999,1541.1001000104998,1531.0001000099999,1541.0001000104999
6,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1551.1001000109998,1552.1001000109998,1541.1001000104998,1551.1001000109998
6,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,25,5,STARLINK-32444,FogModuleV,10.0,1553.1001000119998,1563.1001000119998,1552.1001000109998,1553.1001000119998
6,COMP_M,VehicleProcessing,S,EdgeToSensor,25,20,STARLINK-32444,9,SensorModuleV,10.0,1594.1001100139997,1604.1001100139997,1563.1001000119998,1594.1001100139997
8,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1620.0001,1720.0001,1540.0,1550.0001
7,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1621.0001000099999,1631.0001000099999,1620.0001,1621.0001000099999
7,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1641.0001000104999,1641.1001000104998,1631.0001000099999,1641.0001000104999
7,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1651.1001000109998,1652.1001000109998,1641.1001000104998,1651.1001000109998
7,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,27,5,STARLINK-32651,FogModuleV,10.0,1653.1001000119998,1663.1001000119998,1652.1001000109998,1653.1001000119998
7,COMP_M,VehicleProcessing,S,EdgeToSensor,27,20,STARLINK-32651,9,SensorModuleV,10.0,1694.1001100139997,1704.1001100139997,1663.1001000119998,1694.1001100139997
9,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1720.0001,1820.0001,1630.0,1640.0001
8,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1721.0001000099999,1731.0001000099999,1720.0001,1721.0001000099999
8,COMP_M,VehicleProcessing,CloudModule,FogToCloud,3,19,5,8,FogModule,0.1,1741.0001000104999,1741.1001000104998,1731.0001000099999,1741.0001000104999
8,COMP_M,VehicleProcessing,FogModuleV,CloudToFog,19,6,8,5,CloudModule,1.0,1751.1001000109998,1752.1001000109998,1741.1001000104998,1751.1001000109998
8,COMP_M,VehicleProcessing,SensorModuleV,FogToEdge,6,29,5,STARLINK-5725,FogModuleV,10.0,1753.1001000119998,1763.1001000119998,1752.1001000109998,1753.1001000119998
8,COMP_M,VehicleProcessing,S,EdgeToSensor,29,20,STARLINK-5725,9,SensorModuleV,10.0,1794.1001100139997,1804.1001100139997,1763.1001000119998,1794.1001100139997
10,COMP_M,VehicleProcessing,SensorModule,SensorToEdge,132,9,9,0,None,100.0,1820.0001,1920.0001,1720.0,1730.0001
9,COMP_M,VehicleProcessing,FogModule,EdgeToFog,9,3,0,5,SensorModule,10.0,1821.0001000099999,1831.0001000099999,1820.0001,1821.0001000099999
